tau,rho,precision,recall,far,f1,tp,nAccepted,nFalseAccept
0.00986825679541828,2,0.943915343915344,0.991111111111111,0.117777777777778,0.966937669376694,1784,1890,106
0.00986825679541828,2.5,0.951154052603328,0.984444444444444,0.101111111111111,0.967512967512967,1772,1863,91
0.00986825679541828,3,0.951430113329736,0.979444444444444,0.1,0.965234054202026,1763,1853,90
0.00986825679541828,4,0.95264017419706,0.972222222222222,0.0966666666666667,0.962331591971405,1750,1837,87
0.00986825679541828,5,0.953811908736784,0.952222222222222,0.0922222222222222,0.953016402557687,1714,1797,83
0.00986825679541828,7,0.953392330383481,0.897777777777778,0.0877777777777778,0.924749642346209,1616,1695,79
0.00986825679541828,10,0.9521625163827,0.807222222222222,0.0811111111111111,0.873722188815394,1453,1526,73
0.0101452964305497,1,0.81462971376647,0.996111111111111,0.45,0.896275931017246,1793,2201,405
0.0101452964305497,1.1,0.847353497164461,0.996111111111111,0.356666666666667,0.915730337078652,1793,2116,321
0.0101452964305497,1.25,0.878000979911808,0.995555555555556,0.275555555555556,0.933090341057016,1792,2041,248
0.0101452964305497,1.5,0.915557830092119,0.993888888888889,0.182222222222222,0.953116675546084,1789,1954,164
0.0101452964305497,1.75,0.942013705851344,0.992777777777778,0.122222222222222,0.966729780903435,1787,1897,110
0.0101452964305497,2,0.943915343915344,0.991111111111111,0.117777777777778,0.966937669376694,1784,1890,106
0.0101452964305497,2.5,0.951154052603328,0.984444444444444,0.101111111111111,0.967512967512967,1772,1863,91
0.0101452964305497,3,0.951430113329736,0.979444444444444,0.1,0.965234054202026,1763,1853,90
0.0101452964305497,4,0.95264017419706,0.972222222222222,0.0966666666666667,0.962331591971405,1750,1837,87
0.0101452964305497,5,0.953811908736784,0.952222222222222,0.0922222222222222,0.953016402557687,1714,1797,83
0.0101452964305497,7,0.953392330383481,0.897777777777778,0.0877777777777778,0.924749642346209,1616,1695,79
0.0101452964305497,10,0.9521625163827,0.807222222222222,0.0811111111111111,0.873722188815394,1453,1526,73
0.0104135414997888,1,0.822395594309316,0.995555555555556,0.426666666666667,0.900728826338276,1792,2179,384
0.0104135414997888,1.1,0.851306413301663,0.995555555555556,0.345555555555556,0.917797695262484,1792,2105,311
0.0104135414997888,1.25,0.881397637795276,0.995,0.266666666666667,0.934759916492693,1791,2032,240
0.0104135414997888,1.5,0.916495901639344,0.993888888888889,0.18,0.95362473347548,1789,1952,162
0.0104135414997888,1.75,0.942013705851344,0.992777777777778,0.122222222222222,0.966729780903435,1787,1897,110
0.0104135414997888,2,0.943915343915344,0.991111111111111,0.117777777777778,0.966937669376694,1784,1890,106
0.0104135414997888,2.5,0.951154052603328,0.984444444444444,0.101111111111111,0.967512967512967,1772,1863,91
0.0104135414997888,3,0.951430113329736,0.979444444444444,0.1,0.965234054202026,1763,1853,90
0.0104135414997888,4,0.95264017419706,0.972222222222222,0.0966666666666667,0.962331591971405,1750,1837,87
0.0104135414997888,5,0.953811908736784,0.952222222222222,0.0922222222222222,0.953016402557687,1714,1797,83
0.0104135414997888,7,0.953392330383481,0.897777777777778,0.0877777777777778,0.924749642346209,1616,1695,79
0.0104135414997888,10,0.9521625163827,0.807222222222222,0.0811111111111111,0.873722188815394,1453,1526,73
0.0105485232067511,1,0.829550717924965,0.995,0.405555555555556,0.904773932811316,1791,2159,365
0.0105485232067511,1.1,0.856527977044476,0.995,0.331111111111111,0.920585967617579,1791,2091,298
0.0105485232067511,1.25,0.886138613861386,0.994444444444444,0.254444444444444,0.93717277486911,1790,2020,229
0.0105485232067511,1.5,0.918335901386749,0.993333333333333,0.175555555555556,0.954363490792634,1788,1947,158
0.0105485232067511,1.75,0.941983122362869,0.992222222222222,0.122222222222222,0.966450216450216,1786,1896,110
0.0105485232067511,2,0.943915343915344,0.991111111111111,0.117777777777778,0.966937669376694,1784,1890,106
0.0105485232067511,2.5,0.951154052603328,0.984444444444444,0.101111111111111,0.967512967512967,1772,1863,91
0.0105485232067511,3,0.951430113329736,0.979444444444444,0.1,0.965234054202026,1763,1853,90
0.0105485232067511,4,0.95264017419706,0.972222222222222,0.0966666666666667,0.962331591971405,1750,1837,87
0.0105485232067511,5,0.953811908736784,0.952222222222222,0.0922222222222222,0.953016402557687,1714,1797,83
0.0105485232067511,7,0.953392330383481,0.897777777777778,0.0877777777777778,0.924749642346209,1616,1695,79
0.0105485232067511,10,0.9521625163827,0.807222222222222,0.0811111111111111,0.873722188815394,1453,1526,73
0.0108237584498847,1,0.839662447257384,0.995,0.376666666666667,0.910755148741419,1791,2133,339
0.0108237584498847,1.1,0.864799613713182,0.995,0.308888888888889,0.92534228881426,1791,2071,278
0.0108237584498847,1.25,0.893659510733899,0.994444444444444,0.235555555555556,0.941362082566395,1790,2003,212
0.0108237584498847,1.5,0.919753086419753,0.993333333333333,0.172222222222222,0.955128205128205,1788,1944,155
0.0108237584498847,1.75,0.941983122362869,0.992222222222222,0.122222222222222,0.966450216450216,1786,1896,110
0.0108237584498847,2,0.943915343915344,0.991111111111111,0.117777777777778,0.966937669376694,1784,1890,106
0.0108237584498847,2.5,0.951154052603328,0.984444444444444,0.101111111111111,0.967512967512967,1772,1863,91
0.0108237584498847,3,0.951430113329736,0.979444444444444,0.1,0.965234054202026,1763,1853,90
0.0108237584498847,4,0.95264017419706,0.972222222222222,0.0966666666666667,0.962331591971405,1750,1837,87
0.0108237584498847,5,0.953811908736784,0.952222222222222,0.0922222222222222,0.953016402557687,1714,1797,83
0.0108237584498847,7,0.953392330383481,0.897777777777778,0.0877777777777778,0.924749642346209,1616,1695,79
0.0108237584498847,10,0.9521625163827,0.807222222222222,0.0811111111111111,0.873722188815394,1453,1526,73
0.0110836280249739,1,0.848413074372335,0.995,0.353333333333333,0.915878291996932,1791,2111,318
0.0110836280249739,1.1,0.871108949416342,0.995,0.292222222222222,0.928941908713693,1791,2056,263
0.0110836280249739,1.25,0.897693079237713,0.994444444444444,0.225555555555556,0.943595150237217,1790,1994,203
0.0110836280249739,1.5,0.920700308959835,0.993333333333333,0.17,0.955638695884554,1788,1942,153
0.0110836280249739,1.75,0.941983122362869,0.992222222222222,0.122222222222222,0.966450216450216,1786,1896,110
0.0110836280249739,2,0.943915343915344,0.991111111111111,0.117777777777778,0.966937669376694,1784,1890,106
0.0110836280249739,2.5,0.951154052603328,0.984444444444444,0.101111111111111,0.967512967512967,1772,1863,91
0.0110836280249739,3,0.951430113329736,0.979444444444444,0.1,0.965234054202026,1763,1853,90
0.0110836280249739,4,0.95264017419706,0.972222222222222,0.0966666666666667,0.962331591971405,1750,1837,87
0.0110836280249739,5,0.953811908736784,0.952222222222222,0.0922222222222222,0.953016402557687,1714,1797,83
0.0110836280249739,7,0.953392330383481,0.897777777777778,0.0877777777777778,0.924749642346209,1616,1695,79
0.0110836280249739,10,0.9521625163827,0.807222222222222,0.0811111111111111,0.873722188815394,1453,1526,73
0.0113399793259639,1,0.857758620689655,0.995,0.327777777777778,0.921296296296296,1791,2088,295
0.0113399793259639,1.1,0.876651982378855,0.995,0.277777777777778,0.932084309133489,1791,2043,250
0.0113399793259639,1.25,0.90176322418136,0.994444444444444,0.215555555555556,0.945838837516513,1790,1985,194
0.0113399793259639,1.5,0.921649484536082,0.993333333333333,0.167777777777778,0.956149732620321,1788,1940,151
0.0113399793259639,1.75,0.941983122362869,0.992222222222222,0.122222222222222,0.966450216450216,1786,1896,110
0.0113399793259639,2,0.943915343915344,0.991111111111111,0.117777777777778,0.966937669376694,1784,1890,106
0.0113399793259639,2.5,0.951154052603328,0.984444444444444,0.101111111111111,0.967512967512967,1772,1863,91
0.0113399793259639,3,0.951430113329736,0.979444444444444,0.1,0.965234054202026,1763,1853,90
0.0113399793259639,4,0.95264017419706,0.972222222222222,0.0966666666666667,0.962331591971405,1750,1837,87
0.0113399793259639,5,0.953811908736784,0.952222222222222,0.0922222222222222,0.953016402557687,1714,1797,83
0.0113399793259639,7,0.953392330383481,0.897777777777778,0.0877777777777778,0.924749642346209,1616,1695,79
0.0113399793259639,10,0.9521625163827,0.807222222222222,0.0811111111111111,0.873722188815394,1453,1526,73
0.0116731517509728,1,0.866892545982575,0.995,0.304444444444444,0.926539058458355,1791,2066,274
0.0116731517509728,1.1,0.884881422924901,0.995,0.257777777777778,0.936715481171548,1791,2024,232
0.0116731517509728,1.25,0.906788247213779,0.994444444444444,0.204444444444444,0.948595654478007,1790,1974,184
0.0116731517509728,1.5,0.923076923076923,0.993333333333333,0.165555555555556,0.956917313352957,1788,1937,149
0.0116731517509728,1.75,0.942480211081794,0.992222222222222,0.121111111111111,0.966711772665765,1786,1895,109
0.0116731517509728,2,0.944415034409741,0.991111111111111,0.116666666666667,0.967199783139062,1784,1889,105
0.0116731517509728,2.5,0.951154052603328,0.984444444444444,0.101111111111111,0.967512967512967,1772,1863,91
0.0116731517509728,3,0.951430113329736,0.979444444444444,0.1,0.965234054202026,1763,1853,90
0.0116731517509728,4,0.95264017419706,0.972222222222222,0.0966666666666667,0.962331591971405,1750,1837,87
0.0116731517509728,5,0.953811908736784,0.952222222222222,0.0922222222222222,0.953016402557687,1714,1797,83
0.0116731517509728,7,0.953392330383481,0.897777777777778,0.0877777777777778,0.924749642346209,1616,1695,79
0.0116731517509728,10,0.9521625163827,0.807222222222222,0.0811111111111111,0.873722188815394,1453,1526,73
0.0119718779989988,1,0.876651982378855,0.995,0.278888888888889,0.932084309133489,1791,2043,251
0.0119718779989988,1.1,0.890601690701144,0.995,0.243333333333333,0.939910784570979,1791,2011,219
0.0119718779989988,1.25,0.911869587366276,0.994444444444444,0.192222222222222,0.951368588891842,1790,1963,173
0.0119718779989988,1.5,0.92594510616261,0.993333333333333,0.158888888888889,0.958456177968373,1788,1931,143
0.0119718779989988,1.75,0.942480211081794,0.992222222222222,0.121111111111111,0.966711772665765,1786,1895,109
0.0119718779989988,2,0.944415034409741,0.991111111111111,0.116666666666667,0.967199783139062,1784,1889,105
0.0119718779989988,2.5,0.951154052603328,0.984444444444444,0.101111111111111,0.967512967512967,1772,1863,91
0.0119718779989988,3,0.951430113329736,0.979444444444444,0.1,0.965234054202026,1763,1853,90
0.0119718779989988,4,0.95264017419706,0.972222222222222,0.0966666666666667,0.962331591971405,1750,1837,87
0.0119718779989988,5,0.953811908736784,0.952222222222222,0.0922222222222222,0.953016402557687,1714,1797,83
0.0119718779989988,7,0.953392330383481,0.897777777777778,0.0877777777777778,0.924749642346209,1616,1695,79
0.0119718779989988,10,0.9521625163827,0.807222222222222,0.0811111111111111,0.873722188815394,1453,1526,73
0.0124069478908189,1,0.885700148441366,0.994444444444444,0.255555555555556,0.936927505888511,1790,2021,230
0.0124069478908189,1.1,0.89904570567554,0.994444444444444,0.222222222222222,0.94434186230546,1790,1991,200
0.0124069478908189,1.25,0.916026625704045,0.993888888888889,0.182222222222222,0.953370636823874,1789,1953,164
0.0124069478908189,1.5,0.929277171086843,0.992777777777778,0.151111111111111,0.959978511952726,1787,1923,136
0.0124069478908189,1.75,0.942947702060222,0.991666666666667,0.12,0.966693744922827,1785,1893,108
0.0124069478908189,2,0.944886062533121,0.990555555555556,0.115555555555556,0.967181990778411,1783,1887,104
0.0124069478908189,2.5,0.951127819548872,0.983888888888889,0.101111111111111,0.967231021299836,1771,1862,91
0.0124069478908189,3,0.951403887688985,0.978888888888889,0.1,0.964950711938664,1762,1852,90
0.0124069478908189,4,0.95264017419706,0.972222222222222,0.0966666666666667,0.962331591971405,1750,1837,87
0.0124069478908189,5,0.953811908736784,0.952222222222222,0.0922222222222222,0.953016402557687,1714,1797,83
0.0124069478908189,7,0.953392330383481,0.897777777777778,0.0877777777777778,0.924749642346209,1616,1695,79
0.0124069478908189,10,0.9521625163827,0.807222222222222,0.0811111111111111,0.873722188815394,1453,1526,73
0.012847965738758,1,0.895895895895896,0.994444444444444,0.231111111111111,0.942601369141653,1790,1998,208
0.012847965738758,1.1,0.906329113924051,0.994444444444444,0.205555555555556,0.948344370860927,1790,1975,185
0.012847965738758,1.25,0.921689850592478,0.993888888888889,0.168888888888889,0.956428762363005,1789,1941,152
0.012847965738758,1.5,0.932185706833594,0.992777777777778,0.144444444444444,0.961528114070487,1787,1917,130
0.012847965738758,1.75,0.943945002644104,0.991666666666667,0.117777777777778,0.967217556217827,1785,1891,106
0.012847965738758,2,0.945888594164456,0.990555555555556,0.113333333333333,0.967706919945726,1783,1885,102
0.012847965738758,2.5,0.951127819548872,0.983888888888889,0.101111111111111,0.967231021299836,1771,1862,91
0.012847965738758,3,0.951403887688985,0.978888888888889,0.1,0.964950711938664,1762,1852,90
0.012847965738758,4,0.95264017419706,0.972222222222222,0.0966666666666667,0.962331591971405,1750,1837,87
0.012847965738758,5,0.953811908736784,0.952222222222222,0.0922222222222222,0.953016402557687,1714,1797,83
0.012847965738758,7,0.953392330383481,0.897777777777778,0.0877777777777778,0.924749642346209,1616,1695,79
0.012847965738758,10,0.9521625163827,0.807222222222222,0.0811111111111111,0.873722188815394,1453,1526,73
0.0133876184103931,1,0.906329113924051,0.994444444444444,0.205555555555556,0.948344370860927,1790,1975,185
0.0133876184103931,1.1,0.912799592044875,0.994444444444444,0.19,0.951874501462377,1790,1961,171
0.0133876184103931,1.25,0.925025853154085,0.993888888888889,0.161111111111111,0.958221746116765,1789,1934,145
0.0133876184103931,1.5,0.934623430962343,0.992777777777778,0.138888888888889,0.962823275862069,1787,1912,125
0.0133876184103931,1.75,0.944444444444444,0.991666666666667,0.116666666666667,0.967479674796748,1785,1890,105
0.0133876184103931,2,0.946390658174098,0.990555555555556,0.112222222222222,0.967969598262758,1783,1884,101
0.0133876184103931,2.5,0.951127819548872,0.983888888888889,0.101111111111111,0.967231021299836,1771,1862,91
0.0133876184103931,3,0.951403887688985,0.978888888888889,0.1,0.964950711938664,1762,1852,90
0.0133876184103931,4,0.95264017419706,0.972222222222222,0.0966666666666667,0.962331591971405,1750,1837,87
0.0133876184103931,5,0.953811908736784,0.952222222222222,0.0922222222222222,0.953016402557687,1714,1797,83
0.0133876184103931,7,0.953392330383481,0.897777777777778,0.0877777777777778,0.924749642346209,1616,1695,79
0.0133876184103931,10,0.9521625163827,0.807222222222222,0.0811111111111111,0.873722188815394,1453,1526,73
0.0137931034482759,1,0.915557830092119,0.993888888888889,0.183333333333333,0.953116675546084,1789,1954,165
0.0137931034482759,1.1,0.919794344473008,0.993888888888889,0.173333333333333,0.955407209612817,1789,1945,156
0.0137931034482759,1.25,0.928831168831169,0.993333333333333,0.152222222222222,0.96,1788,1925,137
0.0137931034482759,1.5,0.93753280839895,0.992222222222222,0.132222222222222,0.964102564102564,1786,1905,119
0.0137931034482759,1.75,0.944915254237288,0.991111111111111,0.115555555555556,0.967462039045553,1784,1888,104
0.0137931034482759,2,0.946865037194474,0.99,0.111111111111111,0.967952199891363,1782,1882,100
0.0137931034482759,2.5,0.951101558301988,0.983333333333333,0.101111111111111,0.96694892105982,1770,1861,91
0.0137931034482759,3,0.951377633711507,0.978333333333333,0.1,0.964667214461791,1761,1851,90
0.0137931034482759,4,0.95264017419706,0.972222222222222,0.0966666666666667,0.962331591971405,1750,1837,87
0.0137931034482759,5,0.953811908736784,0.952222222222222,0.0922222222222222,0.953016402557687,1714,1797,83
0.0137931034482759,7,0.953392330383481,0.897777777777778,0.0877777777777778,0.924749642346209,1616,1695,79
0.0137931034482759,10,0.9521625163827,0.807222222222222,0.0811111111111111,0.873722188815394,1453,1526,73
0.0145601685747671,1,0.926386728875065,0.992777777777778,0.157777777777778,0.958433896486994,1787,1929,142
0.0145601685747671,1.1,0.927829698857736,0.992777777777778,0.154444444444444,0.959205582393988,1787,1926,139
0.0145601685747671,1.25,0.933646812957158,0.992777777777778,0.141111111111111,0.96230479267636,1787,1914,127
0.0145601685747671,1.5,0.940959409594096,0.991666666666667,0.124444444444444,0.965647822558832,1785,1897,112
0.0145601685747671,1.75,0.946390658174098,0.990555555555556,0.112222222222222,0.967969598262758,1783,1884,101
0.0145601685747671,2,0.947844598190527,0.989444444444444,0.108888888888889,0.968197879858657,1781,1879,98
0.0145601685747671,2.5,0.951101558301988,0.983333333333333,0.101111111111111,0.96694892105982,1770,1861,91
0.0145601685747671,3,0.951377633711507,0.978333333333333,0.1,0.964667214461791,1761,1851,90
0.0145601685747671,4,0.95264017419706,0.972222222222222,0.0966666666666667,0.962331591971405,1750,1837,87
0.0145601685747671,5,0.953811908736784,0.952222222222222,0.0922222222222222,0.953016402557687,1714,1797,83
0.0145601685747671,7,0.953392330383481,0.897777777777778,0.0877777777777778,0.924749642346209,1616,1695,79
0.0145601685747671,10,0.9521625163827,0.807222222222222,0.0811111111111111,0.873722188815394,1453,1526,73
0.0156684156503746,1,0.936549554273728,0.992222222222222,0.134444444444444,0.963582411653628,1786,1907,121
0.0156684156503746,1.1,0.936549554273728,0.992222222222222,0.134444444444444,0.963582411653628,1786,1907,121
0.0156684156503746,1.25,0.938518129269574,0.992222222222222,0.13,0.9646232784229,1786,1903,117
0.0156684156503746,1.5,0.944915254237288,0.991111111111111,0.115555555555556,0.967462039045553,1784,1888,104
0.0156684156503746,1.75,0.947872340425532,0.99,0.108888888888889,0.968478260869565,1782,1880,98
0.0156684156503746,2,0.948827292110874,0.988888888888889,0.106666666666667,0.968443960826986,1780,1876,96
0.0156684156503746,2.5,0.951101558301988,0.983333333333333,0.101111111111111,0.96694892105982,1770,1861,91
0.0156684156503746,3,0.951377633711507,0.978333333333333,0.1,0.964667214461791,1761,1851,90
0.0156684156503746,4,0.95264017419706,0.972222222222222,0.0966666666666667,0.962331591971405,1750,1837,87
0.0156684156503746,5,0.953811908736784,0.952222222222222,0.0922222222222222,0.953016402557687,1714,1797,83
0.0156684156503746,7,0.953392330383481,0.897777777777778,0.0877777777777778,0.924749642346209,1616,1695,79
0.0156684156503746,10,0.9521625163827,0.807222222222222,0.0811111111111111,0.873722188815394,1453,1526,73
0.0171382481091786,1,0.945859872611465,0.99,0.113333333333333,0.96742671009772,1782,1884,102
0.0171382481091786,1.1,0.945859872611465,0.99,0.113333333333333,0.96742671009772,1782,1884,102
0.0171382481091786,1.25,0.946362187997876,0.99,0.112222222222222,0.967689383654629,1782,1883,101
0.0171382481091786,1.5,0.949360341151386,0.989444444444444,0.105555555555556,0.9689880304679,1781,1876,95
0.0171382481091786,1.75,0.950320512820513,0.988333333333333,0.103333333333333,0.968954248366013,1779,1872,93
0.0171382481091786,2,0.950802139037433,0.987777777777778,0.102222222222222,0.968937329700272,1778,1870,92
0.0171382481091786,2.5,0.951612903225806,0.983333333333333,0.1,0.967213114754098,1770,1860,90
0.0171382481091786,3,0.951377633711507,0.978333333333333,0.1,0.964667214461791,1761,1851,90
0.0171382481091786,4,0.95264017419706,0.972222222222222,0.0966666666666667,0.962331591971405,1750,1837,87
0.0171382481091786,5,0.953811908736784,0.952222222222222,0.0922222222222222,0.953016402557687,1714,1797,83
0.0171382481091786,7,0.953392330383481,0.897777777777778,0.0877777777777778,0.924749642346209,1616,1695,79
0.0171382481091786,10,0.9521625163827,0.807222222222222,0.0811111111111111,0.873722188815394,1453,1526,73
0.026055202365982,1,0.951638903815153,0.983888888888889,0.1,0.967495219885277,1771,1861,90
0.026055202365982,1.1,0.951638903815153,0.983888888888889,0.1,0.967495219885277,1771,1861,90
0.026055202365982,1.25,0.951638903815153,0.983888888888889,0.1,0.967495219885277,1771,1861,90
0.026055202365982,1.5,0.951638903815153,0.983888888888889,0.1,0.967495219885277,1771,1861,90
0.026055202365982,1.75,0.951638903815153,0.983888888888889,0.1,0.967495219885277,1771,1861,90
0.026055202365982,2,0.951612903225806,0.983333333333333,0.1,0.967213114754098,1770,1860,90
0.026055202365982,2.5,0.951508620689655,0.981111111111111,0.1,0.966083150984683,1766,1856,90
0.026055202365982,3,0.951351351351351,0.977777777777778,0.1,0.964383561643836,1760,1850,90
0.026055202365982,4,0.95264017419706,0.972222222222222,0.0966666666666667,0.962331591971405,1750,1837,87
0.026055202365982,5,0.953811908736784,0.952222222222222,0.0922222222222222,0.953016402557687,1714,1797,83
0.026055202365982,7,0.953392330383481,0.897777777777778,0.0877777777777778,0.924749642346209,1616,1695,79
0.026055202365982,10,0.9521625163827,0.807222222222222,0.0811111111111111,0.873722188815394,1453,1526,73
0.0344132794183505,1,0.951604132680805,0.972222222222222,0.0988888888888889,0.961802693047541,1750,1839,89
0.0344132794183505,1.1,0.951604132680805,0.972222222222222,0.0988888888888889,0.961802693047541,1750,1839,89
0.0344132794183505,1.25,0.951604132680805,0.972222222222222,0.0988888888888889,0.961802693047541,1750,1839,89
0.0344132794183505,1.5,0.951604132680805,0.972222222222222,0.0988888888888889,0.961802693047541,1750,1839,89
0.0344132794183505,1.75,0.951604132680805,0.972222222222222,0.0988888888888889,0.961802693047541,1750,1839,89
0.0344132794183505,2,0.951604132680805,0.972222222222222,0.0988888888888889,0.961802693047541,1750,1839,89
0.0344132794183505,2.5,0.951551442569407,0.971111111111111,0.0988888888888889,0.961231784437723,1748,1837,89
0.0344132794183505,3,0.95149863760218,0.97,0.0988888888888889,0.960660247592847,1746,1835,89
0.0344132794183505,4,0.952380952380952,0.966666666666667,0.0966666666666667,0.959470636889992,1740,1827,87
0.0344132794183505,5,0.953683035714286,0.949444444444444,0.0922222222222222,0.951559020044544,1709,1792,83
0.0344132794183505,7,0.953309692671395,0.896111111111111,0.0877777777777778,0.923825887743413,1613,1692,79
0.0344132794183505,10,0.9521625163827,0.807222222222222,0.0811111111111111,0.873722188815394,1453,1526,73
0.0462245207448949,1,0.951541850220264,0.96,0.0977777777777778,0.955752212389381,1728,1816,88
0.0462245207448949,1.1,0.951541850220264,0.96,0.0977777777777778,0.955752212389381,1728,1816,88
0.0462245207448949,1.25,0.951541850220264,0.96,0.0977777777777778,0.955752212389381,1728,1816,88
0.0462245207448949,1.5,0.951541850220264,0.96,0.0977777777777778,0.955752212389381,1728,1816,88
0.0462245207448949,1.75,0.951541850220264,0.96,0.0977777777777778,0.955752212389381,1728,1816,88
0.0462245207448949,2,0.951541850220264,0.96,0.0977777777777778,0.955752212389381,1728,1816,88
0.0462245207448949,2.5,0.951541850220264,0.96,0.0977777777777778,0.955752212389381,1728,1816,88
0.0462245207448949,3,0.951515151515152,0.959444444444444,0.0977777777777778,0.955463347164592,1727,1815,88
0.0462245207448949,4,0.952459922609176,0.957222222222222,0.0955555555555556,0.954835134386257,1723,1809,86
0.0462245207448949,5,0.953854811480022,0.941666666666667,0.0911111111111111,0.947721554375175,1695,1777,82
0.0462245207448949,7,0.953115727002967,0.892222222222222,0.0877777777777778,0.921664275466284,1606,1685,79
0.0462245207448949,10,0.952131147540984,0.806666666666667,0.0811111111111111,0.873383458646617,1452,1525,73
0.0536771615722264,1,0.950920245398773,0.947222222222222,0.0977777777777778,0.949067631505706,1705,1793,88
0.0536771615722264,1.1,0.950920245398773,0.947222222222222,0.0977777777777778,0.949067631505706,1705,1793,88
0.0536771615722264,1.25,0.950920245398773,0.947222222222222,0.0977777777777778,0.949067631505706,1705,1793,88
0.0536771615722264,1.5,0.950920245398773,0.947222222222222,0.0977777777777778,0.949067631505706,1705,1793,88
0.0536771615722264,1.75,0.950920245398773,0.947222222222222,0.0977777777777778,0.949067631505706,1705,1793,88
0.0536771615722264,2,0.950920245398773,0.947222222222222,0.0977777777777778,0.949067631505706,1705,1793,88
0.0536771615722264,2.5,0.950920245398773,0.947222222222222,0.0977777777777778,0.949067631505706,1705,1793,88
0.0536771615722264,3,0.950892857142857,0.946666666666667,0.0977777777777778,0.948775055679287,1704,1792,88
0.0536771615722264,4,0.951847704367301,0.944444444444444,0.0955555555555556,0.948131622978249,1700,1786,86
0.0536771615722264,5,0.953541076487252,0.935,0.0911111111111111,0.944179523141655,1683,1765,82
0.0536771615722264,7,0.952892069171139,0.887777777777778,0.0877777777777778,0.919183203911418,1598,1677,79
0.0536771615722264,10,0.952068286277085,0.805555555555556,0.0811111111111111,0.872705386698766,1450,1523,73
0.0577665818408149,1,0.950310559006211,0.935,0.0977777777777778,0.942593111173341,1683,1771,88
0.0577665818408149,1.1,0.950310559006211,0.935,0.0977777777777778,0.942593111173341,1683,1771,88
0.0577665818408149,1.25,0.950310559006211,0.935,0.0977777777777778,0.942593111173341,1683,1771,88
0.0577665818408149,1.5,0.950310559006211,0.935,0.0977777777777778,0.942593111173341,1683,1771,88
0.0577665818408149,1.75,0.950310559006211,0.935,0.0977777777777778,0.942593111173341,1683,1771,88
0.0577665818408149,2,0.950310559006211,0.935,0.0977777777777778,0.942593111173341,1683,1771,88
0.0577665818408149,2.5,0.950310559006211,0.935,0.0977777777777778,0.942593111173341,1683,1771,88
0.0577665818408149,3,0.950282485875706,0.934444444444444,0.0977777777777778,0.942296918767507,1682,1770,88
0.0577665818408149,4,0.951302378255946,0.933333333333333,0.0955555555555556,0.942232192933259,1680,1766,86
0.0577665818408149,5,0.953116066323613,0.926111111111111,0.0911111111111111,0.93941955480417,1667,1749,82
0.0577665818408149,7,0.952666267225884,0.883333333333333,0.0877777777777778,0.916690688959354,1590,1669,79
0.0577665818408149,10,0.951973684210526,0.803888888888889,0.0811111111111111,0.871686746987952,1447,1520,73
0.0642270705073473,1,0.949656750572082,0.922222222222222,0.0977777777777778,0.935738444193912,1660,1748,88
0.0642270705073473,1.1,0.949656750572082,0.922222222222222,0.0977777777777778,0.935738444193912,1660,1748,88
0.0642270705073473,1.25,0.949656750572082,0.922222222222222,0.0977777777777778,0.935738444193912,1660,1748,88
0.0642270705073473,1.5,0.949656750572082,0.922222222222222,0.0977777777777778,0.935738444193912,1660,1748,88
0.0642270705073473,1.75,0.949656750572082,0.922222222222222,0.0977777777777778,0.935738444193912,1660,1748,88
0.0642270705073473,2,0.949656750572082,0.922222222222222,0.0977777777777778,0.935738444193912,1660,1748,88
0.0642270705073473,2.5,0.949656750572082,0.922222222222222,0.0977777777777778,0.935738444193912,1660,1748,88
0.0642270705073473,3,0.949627933600458,0.921666666666667,0.0977777777777778,0.935438398646744,1659,1747,88
0.0642270705073473,4,0.950659781985083,0.920555555555556,0.0955555555555556,0.935365509455264,1657,1743,86
0.0642270705073473,5,0.952655889145496,0.916666666666667,0.0911111111111111,0.934314835787089,1650,1732,82
0.0642270705073473,7,0.952466907340554,0.879444444444444,0.0877777777777778,0.914500288850376,1583,1662,79
0.0642270705073473,10,0.95194206714944,0.803333333333333,0.0811111111111111,0.871346791202169,1446,1519,73
0.0677421580706705,1,0.949565217391304,0.91,0.0966666666666667,0.92936170212766,1638,1725,87
0.0677421580706705,1.1,0.949565217391304,0.91,0.0966666666666667,0.92936170212766,1638,1725,87
0.0677421580706705,1.25,0.949565217391304,0.91,0.0966666666666667,0.92936170212766,1638,1725,87
0.0677421580706705,1.5,0.949565217391304,0.91,0.0966666666666667,0.92936170212766,1638,1725,87
0.0677421580706705,1.75,0.949565217391304,0.91,0.0966666666666667,0.92936170212766,1638,1725,87
0.0677421580706705,2,0.949565217391304,0.91,0.0966666666666667,0.92936170212766,1638,1725,87
0.0677421580706705,2.5,0.949565217391304,0.91,0.0966666666666667,0.92936170212766,1638,1725,87
0.0677421580706705,3,0.94953596287703,0.909444444444444,0.0966666666666667,0.92905788876277,1637,1724,87
0.0677421580706705,4,0.950029052876235,0.908333333333333,0.0955555555555556,0.928713433683613,1635,1721,86
0.0677421580706705,5,0.952130764740222,0.906111111111111,0.0911111111111111,0.928551095929405,1631,1713,82
0.0677421580706705,7,0.952179176755448,0.873888888888889,0.0877777777777778,0.91135573580533,1573,1652,79
0.0677421580706705,10,0.951751487111699,0.8,0.0811111111111111,0.869302746755207,1440,1513,73
0.0715557806636755,1,0.948913681738109,0.897777777777778,0.0966666666666667,0.922637739080788,1616,1703,87
